date,day_of_week,is_weekend,month,day_of_year,academic_phase,is_holiday,avg_temp_c,max_temp_c,rainfall_mm,cloud_cover,power_cut_hours,occupancy_total,hostellers_present,day_scholars_present,electricity_kwh,diesel_l,water_l,waste_kg,lpg_kg,solar_kwh_generated,carbon_kg,carbon_kg_next_day
2025-02-12,2,0,2,43,even_sem_classes,0,21.0,27.9,0.0,0.04,0,7557,3298,3854,10297.7,0.0,579986.1,1823.4,82.84,942.8,10177.4,9757.3
2025-02-13,3,0,2,44,even_sem_classes,0,20.6,27.2,0.0,0.04,0,7557,3298,3854,9706.0,0.0,580675.2,1813.2,84.23,942.8,9757.3,9760.4
2025-02-14,4,0,2,45,even_sem_classes,0,21.9,28.8,0.0,0.08,0,7557,3298,3854,9741.7,0.0,618157.1,1828.6,82.13,913.7,9760.4,7117.2
2025-02-15,5,1,2,46,even_sem_classes,0,20.8,28.3,0.0,0.05,0.39,3875,3060,410,7371.1,12.0,424002.4,918.3,60.09,935.6,7117.2,6872.8
2025-02-16,6,1,2,47,even_sem_classes,0,20.1,27.4,0.0,0.24,0,3875,3060,410,7432.5,0.0,489292.3,936.4,61.23,797.0,6872.8,9502.4
2025-02-17,0,0,2,48,even_sem_classes,0,22.7,29.5,0.0,0.12,0.11,7557,3298,3854,9974.7,4.2,620114.2,1802.7,84.92,884.5,9502.4,9940.2
2025-02-18,1,0,2,49,even_sem_classes,0,19.3,24.5,0.0,0.21,0.01,7557,3298,3854,9974.3,0.4,619150.1,1811.2,84.35,818.9,9940.2,9988.3
2025-02-19,2,0,2,50,even_sem_classes,0,22.0,28.9,0.0,0.08,0.18,7557,3298,3854,10002.1,6.9,623268.3,1821.0,85.76,913.7,9988.3,9922.2
2025-02-20,3,0,2,51,even_sem_classes,0,22.0,28.2,0.0,0.25,0,7557,3298,3854,9807.1,0.0,625354.1,1814.6,84.77,789.8,9922.2,9943.4
2025-02-21,4,0,2,52,even_sem_classes,0,22.2,28.1,0.0,0.2,0.15,7557,3298,3854,9837.1,5.7,629914.6,1837.6,84.29,826.2,9943.4,7411.9
2025-02-22,5,1,2,53,even_sem_classes,0,20.9,27.4,0.0,0.05,0.39,3875,3060,410,7719.8,12.0,438847.6,939.5,59.69,935.6,7411.9,6842.0
2025-02-23,6,1,2,54,even_sem_classes,0,22.0,29.0,0.0,0.1,0,3875,3060,410,7480.9,0.0,422914.2,921.1,60.08,899.1,6842.0,9534.4
2025-02-24,0,0,2,55,even_sem_classes,0,22.7,30.2,0.0,0.22,0.36,7557,3298,3854,9893.1,13.7,668266.0,1811.3,84.25,811.6,9534.4,9800.5
2025-02-25,1,0,2,56,even_sem_classes,0,21.4,28.6,2.0,0.02,0.2,7557,3298,3854,9792.0,7.6,694588.6,1848.6,85.8,957.4,9800.5,9768.6
2025-02-26,2,0,2,57,even_sem_classes,0,20.2,26.8,0.0,0.08,0.27,7557,3298,3854,9738.9,10.3,584723.2,1809.1,85.76,913.7,9768.6,10056.1
2025-02-27,3,0,2,58,even_sem_classes,0,21.6,27.1,0.0,0.11,0.17,7557,3298,3854,10115.0,6.5,644984.5,1810.7,87.35,891.8,10056.1,9936.7
2025-02-28,4,0,2,59,even_sem_classes,0,19.6,24.8,0.0,0.11,0,7557,3298,3854,9909.5,0.0,666092.2,1802.9,86.12,891.8,9936.7,7297.0
2025-03-01,5,1,3,60,even_sem_classes,0,22.7,29.2,0.0,0.14,0.05,3875,3060,410,7515.0,1.5,429932.5,947.1,60.62,869.9,7297.0,7041.2
2025-03-02,6,1,3,61,even_sem_classes,0,23.1,28.9,0.0,0.27,0,3875,3060,410,7649.7,0.0,432414.1,935.0,58.49,775.2,7041.2,9329.3
2025-03-03,0,0,3,62,even_sem_classes,0,22.0,28.6,0.0,0.08,0,7557,3298,3854,9692.9,0.0,659731.7,1820.3,84.54,913.7,9329.3,10075.8
2025-03-04,1,0,3,63,even_sem_classes,0,22.7,30.4,0.0,0.26,0.1,7557,3298,3854,10155.4,3.8,601835.1,1814.2,86.08,782.5,10075.8,9999.5
2025-03-05,2,0,3,64,even_sem_classes,0,21.4,29.6,0.0,0.27,0.3,7557,3298,3854,9821.0,11.4,661031.7,1815.4,87.53,775.2,9999.5,10042.8
2025-03-06,3,0,3,65,even_sem_classes,0,21.3,28.3,0.0,0.13,0,7557,3298,3854,10071.4,0.0,668628.8,1789.6,87.63,877.2,10042.8,9847.7
2025-03-07,4,0,3,66,even_sem_classes,0,20.8,26.9,0.0,0.08,0,7557,3298,3854,9818.7,0.0,578688.8,1820.9,86.1,913.7,9847.7,7383.0
2025-03-08,5,1,3,67,even_sem_classes,0,22.8,29.5,0.0,0.17,0.44,3875,3060,410,7657.2,13.5,446238.9,909.6,56.41,848.1,7383.0,7139.6
2025-03-09,6,1,3,68,even_sem_classes,0,21.5,27.1,0.0,0.05,0,3875,3060,410,7919.5,0.0,448425.0,934.6,60.43,935.6,7139.6,9421.7
2025-03-10,0,0,3,69,even_sem_classes,0,23.1,29.3,0.0,0.13,0.53,7557,3298,3854,9731.9,20.2,620903.4,1815.4,82.68,877.2,9421.7,9899.0
2025-03-11,1,0,3,70,even_sem_classes,0,22.2,29.4,0.0,0.14,0.09,7557,3298,3854,9966.7,3.4,626774.7,1810.6,85.64,869.9,9899.0,10066.1
2025-03-12,2,0,3,71,even_sem_classes,0,21.9,26.2,0.0,0.22,0.18,7557,3298,3854,10032.9,6.9,637621.8,1808.9,85.3,811.6,10066.1,9949.4
2025-03-13,3,0,3,72,even_sem_classes,0,20.2,26.9,0.0,0.09,0,7557,3298,3854,9935.4,0.0,629521.0,1814.7,87.15,906.4,9949.4,9816.8
2025-03-14,4,0,3,73,even_sem_classes,0,23.2,29.9,0.0,0.31,0,7557,3298,3854,9662.5,0.0,579171.9,1799.8,84.39,746.0,9816.8,7508.2
2025-03-15,5,1,3,74,even_sem_classes,0,22.6,29.3,1.6,0.37,0.22,3875,3060,410,7674.0,6.7,482722.6,922.1,59.93,702.3,7508.2,7204.6
2025-03-16,6,1,3,75,even_sem_classes,0,23.8,31.4,0.0,0.21,0,3875,3060,410,7835.4,0.0,492694.1,944.2,60.81,818.9,7204.6,9246.4
2025-03-17,0,0,3,76,even_sem_classes,0,23.9,30.3,0.0,0.14,0.25,7557,3298,3854,9500.9,9.5,594327.9,1804.4,88.21,869.9,9246.4,10049.2
2025-03-18,1,0,3,77,even_sem_classes,0,21.7,27.5,0.0,0.18,0.4,7557,3298,3854,10113.6,15.2,664284.9,1824.6,86.47,840.8,10049.2,9806.4
2025-03-19,2,0,3,78,even_sem_classes,0,23.9,30.0,0.0,0.09,0.03,7557,3298,3854,9700.1,1.1,617196.3,1840.4,86.99,906.4,9806.4,10270.3
2025-03-20,3,0,3,79,even_sem_classes,0,22.9,27.6,0.0,0.25,0,7557,3298,3854,10360.1,0.0,617604.3,1805.3,85.29,789.8,10270.3,9946.8
2025-03-21,4,0,3,80,even_sem_classes,0,23.6,30.0,0.0,0.16,0.04,7557,3298,3854,9867.7,1.5,556518.3,1812.4,86.78,855.4,9946.8,7255.5
2025-03-22,5,1,3,81,even_sem_classes,0,21.8,28.5,0.0,0.21,0.14,3875,3060,410,7432.1,4.3,443451.6,909.9,62.62,818.9,7255.5,6935.4
2025-03-23,6,1,3,82,even_sem_classes,0,22.6,28.6,0.0,0.26,0,3875,3060,410,7475.6,0.0,474259.7,944.1,60.71,782.5,6935.4,9759.0
2025-03-24,0,0,3,83,even_sem_classes,0,22.5,29.0,0.0,0.16,0.13,7557,3298,3854,10241.0,5.0,618287.0,1838.1,87.07,855.4,9759.0,9917.5
2025-03-25,1,0,3,84,even_sem_classes,0,22.6,29.1,0.0,0.08,0.36,7557,3298,3854,9922.4,13.7,621624.8,1815.3,86.72,913.7,9917.5,10048.1
2025-03-26,2,0,3,85,even_sem_classes,0,23.6,30.4,0.0,0.27,0.15,7557,3298,3854,9950.4,5.7,620958.2,1822.5,87.58,775.2,10048.1,10119.0
2025-03-27,3,0,3,86,even_sem_classes,0,21.9,27.8,0.0,0.26,0.65,7557,3298,3854,9992.7,24.8,620195.7,1812.0,85.14,782.5,10119.0,10055.2
2025-03-28,4,0,3,87,even_sem_classes,0,22.1,28.7,0.0,0.1,0.0,7557,3298,3854,10089.1,0.0,631343.3,1793.1,89.63,899.1,10055.2,7438.6
2025-03-29,5,1,3,88,even_sem_classes,0,22.1,30.2,0.0,0.15,0.23,3875,3060,410,7677.4,7.1,497431.3,917.8,61.12,862.7,7438.6,7103.2
2025-03-30,6,1,3,89,even_sem_classes,0,24.2,30.0,0.0,0.25,0.08,3875,3060,410,7725.0,2.5,449844.7,923.5,58.02,789.8,7103.2,9383.1
2025-03-31,0,0,3,90,even_sem_classes,0,22.9,29.2,0.0,0.18,0.49,7557,3298,3854,9627.8,18.7,677620.3,1807.5,85.94,840.8,9383.1,9845.4
2025-04-01,1,0,4,91,even_sem_classes,0,23.8,29.2,0.0,0.18,0,7557,3298,3854,9915.9,0.0,592369.6,1799.5,84.11,840.8,9845.4,9850.4
2025-04-02,2,0,4,92,even_sem_classes,0,23.5,29.6,0.0,0.24,0.27,7557,3298,3854,9684.6,10.3,611257.7,1828.8,87.53,797.0,9850.4,9894.4
2025-04-03,3,0,4,93,even_sem_classes,0,22.8,29.9,0.0,0.17,0.55,7557,3298,3854,9768.4,21.0,592633.5,1843.2,82.62,848.1,9894.4,10132.9
2025-04-04,4,0,4,94,even_sem_classes,0,22.5,28.3,0.0,0.24,0.63,7557,3298,3854,10055.9,24.0,590579.4,1829.6,83.75,797.0,10132.9,7333.2
2025-04-05,5,1,4,95,even_sem_classes,0,24.0,29.7,0.0,0.2,0.44,3875,3060,410,7447.4,13.5,450257.3,936.4,60.82,826.2,7333.2,7080.7
2025-04-06,6,1,4,96,even_sem_classes,0,25.3,31.6,0.0,0.18,0,3875,3060,410,7791.5,0.0,472748.6,896.6,61.07,840.8,7080.7,9662.4
2025-04-07,0,0,4,97,even_sem_classes,0,24.1,31.1,0.0,0.17,0.23,7557,3298,3854,10114.4,8.8,633507.1,1792.8,85.43,848.1,9662.4,9772.9
2025-04-08,1,0,4,98,even_sem_classes,0,25.6,35.0,0.0,0.15,0.31,7557,3298,3854,9683.2,11.8,640734.9,1814.4,86.94,862.7,9772.9,9813.0
2025-04-09,2,0,4,99,even_sem_classes,0,22.3,28.1,0.0,0.21,0.16,7557,3298,3854,9729.8,6.1,562974.5,1811.7,86.68,818.9,9813.0,10059.6
2025-04-10,3,0,4,100,even_sem_classes,0,25.0,31.7,0.0,0.31,0,7557,3298,3854,10042.4,0.0,617191.3,1789.7,83.21,746.0,10059.6,9987.4
2025-04-11,4,0,4,101,even_sem_classes,0,24.7,31.0,0.0,0.21,0.28,7557,3298,3854,9894.3,10.7,577453.4,1819.6,84.4,818.9,9987.4,7532.1
2025-04-12,5,1,4,102,even_sem_classes,0,25.3,33.1,6.1,0.37,0,3875,3060,410,7694.2,0.0,481274.4,924.0,59.2,702.3,7532.1,7274.5
2025-04-13,6,1,4,103,even_sem_classes,0,24.6,30.1,0.0,0.32,0.43,3875,3060,410,7827.5,13.2,454718.1,942.8,60.21,738.7,7274.5,9691.3
2025-04-14,0,0,4,104,even_sem_classes,0,23.4,29.1,0.0,0.34,0,7557,3298,3854,9997.9,0.0,644175.2,1804.2,85.58,724.1,9691.3,10299.9
2025-04-15,1,0,4,105,even_sem_classes,0,25.6,32.8,0.0,0.18,0.27,7557,3298,3854,10389.0,10.3,638609.2,1836.1,86.24,840.8,10299.9,10114.6
2025-04-16,2,0,4,106,even_sem_classes,0,23.9,30.5,0.0,0.23,0.29,7557,3298,3854,9970.1,11.1,659708.6,1818.3,86.01,804.3,10114.6,10139.3
2025-04-17,3,0,4,107,even_sem_classes,0,24.0,30.5,0.0,0.1,0.44,7557,3298,3854,10145.1,16.8,639271.2,1808.1,85.86,899.1,10139.3,10261.2
2025-04-18,4,0,4,108,even_sem_classes,0,26.9,33.0,0.0,0.18,0.66,7557,3298,3854,10293.6,25.2,581061.9,1785.5,83.63,840.8,10261.2,7465.6
2025-04-19,5,1,4,109,even_sem_classes,0,23.8,29.8,0.0,0.15,0.39,3875,3060,410,7678.3,12.0,467522.0,908.0,62.21,862.7,7465.6,6724.1
2025-04-20,6,1,4,110,even_sem_exam,0,22.6,28.8,0.0,0.02,0.45,3875,3060,410,7278.0,13.8,442041.5,942.1,59.47,957.4,6724.1,8664.0
2025-04-21,0,0,4,111,even_sem_exam,0,24.6,29.9,0.0,0.01,0,6915,3230,3280,9096.6,0.0,604969.6,1679.3,79.62,964.7,8664.0,8974.8
2025-04-22,1,0,4,112,even_sem_exam,0,22.9,29.8,0.0,0.06,0.22,6915,3230,3280,9087.6,8.1,577975.1,1667.8,80.18,928.3,8974.8,9038.0
2025-04-23,2,0,4,113,even_sem_exam,0,24.6,30.7,0.0,0.1,0,6915,3230,3280,9073.5,0.0,618634.6,1678.6,80.96,899.1,9038.0,9015.1
2025-04-24,3,0,4,114,even_sem_exam,0,25.8,32.3,0.0,0.16,0.08,6915,3230,3280,9035.1,2.9,592002.6,1642.9,80.99,855.4,9015.1,9339.6
2025-04-25,4,0,4,115,even_sem_exam,0,27.0,34.0,0.0,0.03,0.69,6915,3230,3280,9505.5,25.4,562069.8,1667.0,81.1,950.1,9339.6,7190.4
2025-04-26,5,1,4,116,even_sem_exam,0,26.4,32.6,0.0,0.11,0.36,3875,3060,410,7484.1,11.0,455830.8,937.8,60.35,891.8,7190.4,6990.7
2025-04-27,6,1,4,117,even_sem_exam,0,26.6,31.7,0.0,0.2,0.37,3875,3060,410,7595.0,11.3,488394.6,925.3,60.98,826.2,6990.7,9092.8
2025-04-28,0,0,4,118,even_sem_exam,0,25.9,31.2,0.0,0.11,0.51,6915,3230,3280,9531.8,18.8,594646.3,1664.5,83.32,891.8,9092.8,9132.9
2025-04-29,1,0,4,119,even_sem_exam,0,26.9,32.2,0.0,0.11,0,6915,3230,3280,9208.6,0.0,601165.0,1661.0,81.1,891.8,9132.9,9354.2
2025-04-30,2,0,4,120,even_sem_exam,0,26.2,31.4,0.0,0.1,0.51,6915,3230,3280,9446.4,18.8,601858.4,1673.2,80.96,899.1,9354.2,7180.5
2025-05-01,3,0,5,121,even_sem_exam,1,26.6,34.3,0.0,0.28,0,3500,2890,205,7531.6,0.0,418595.3,847.7,57.49,767.9,7180.5,8676.2
2025-05-02,4,0,5,122,even_sem_exam,0,26.9,33.9,0.0,0.18,0.54,6915,3230,3280,8852.1,19.9,567302.0,1667.1,81.77,840.8,8676.2,7101.2
2025-05-03,5,1,5,123,even_sem_exam,0,25.8,32.7,0.0,0.11,0.62,3875,3060,410,7474.9,19.0,463156.8,938.6,58.61,891.8,7101.2,6977.8
2025-05-04,6,1,5,124,even_sem_exam,0,26.1,32.8,0.0,0.11,0.73,3875,3060,410,7698.4,22.4,459843.1,885.4,59.57,891.8,6977.8,8787.8
2025-05-05,0,0,5,125,even_sem_exam,0,26.9,33.0,0.0,0.0,0,6915,3230,3280,9245.0,0.0,543661.4,1682.3,80.65,972.0,8787.8,8969.9
2025-05-06,1,0,5,126,even_sem_exam,0,25.8,33.3,0.0,0.07,0.88,6915,3230,3280,8997.6,32.4,588187.0,1644.2,79.8,921.0,8969.9,9055.8
2025-05-07,2,0,5,127,even_sem_exam,0,25.5,32.8,0.0,0.0,0,6915,3230,3280,9184.8,0.0,625487.1,1669.9,80.27,972.0,9055.8,9278.7
2025-05-08,3,0,5,128,even_sem_exam,0,26.6,31.8,0.0,0.24,0.46,6915,3230,3280,9274.7,16.9,601293.4,1660.8,81.45,797.0,9278.7,9379.7
2025-05-09,4,0,5,129,even_sem_exam,0,28.2,34.2,0.0,0.14,0.08,6915,3230,3280,9487.5,2.9,626602.9,1660.8,79.23,869.9,9379.7,7560.4
2025-05-10,5,1,5,130,even_sem_exam,0,28.6,34.9,0.0,0.34,0.44,3875,3060,410,7879.4,13.5,475952.8,898.3,59.8,724.1,7560.4,6940.7
2025-05-11,6,1,5,131,even_sem_exam,0,26.7,32.6,0.0,0.12,0,3875,3060,410,7541.5,0.0,474736.4,928.5,60.66,884.5,6940.7,8981.3
2025-05-12,0,0,5,132,even_sem_exam,0,27.5,33.8,0.0,0.11,0.23,6915,3230,3280,9469.0,8.5,597535.6,1636.0,79.49,891.8,8981.3,9326.4
2025-05-13,1,0,5,133,even_sem_exam,0,28.0,34.3,0.0,0.14,0.09,6915,3230,3280,9484.9,3.3,563637.7,1664.7,82.07,869.9,9326.4,9732.6
2025-05-14,2,0,5,134,even_sem_exam,0,27.1,34.5,0.0,0.13,0.87,6915,3230,3280,9900.6,32.0,623034.1,1652.3,81.59,877.2,9732.6,9279.7
2025-05-15,3,0,5,135,even_sem_exam,0,26.3,33.1,0.0,0.16,0,6915,3230,3280,9279.5,0.0,579589.2,1638.0,83.05,855.4,9279.7,10327.9
2025-05-16,4,0,5,136,even_sem_classes,0,27.7,32.4,0.0,0.24,0.75,7557,3298,3854,10461.0,28.6,649113.5,1799.7,86.2,797.0,10327.9,7755.0
2025-05-17,5,1,5,137,even_sem_classes,0,27.4,33.7,0.0,0.09,0.38,3875,3060,410,8134.4,11.6,464416.3,905.9,60.59,906.4,7755.0,7007.8
2025-05-18,6,1,5,138,even_sem_classes,0,25.3,31.9,0.0,0.24,0.3,3875,3060,410,7502.6,9.2,463139.6,916.9,59.79,797.0,7007.8,10088.0
2025-05-19,0,0,5,139,even_sem_classes,0,30.3,37.3,0.0,0.09,0.67,7557,3298,3854,10693.7,25.5,624031.5,1834.2,84.54,906.4,10088.0,10440.5
2025-05-20,1,0,5,140,even_sem_classes,0,26.7,33.2,0.0,0.1,0,7557,3298,3854,10648.5,0.0,592495.5,1813.9,86.18,899.1,10440.5,10467.7
2025-05-21,2,0,5,141,even_sem_classes,0,28.7,34.2,0.0,0.1,0,7557,3298,3854,10600.0,0.0,648644.2,1808.9,84.74,899.1,10467.7,10124.7
2025-05-22,3,0,5,142,even_sem_classes,0,26.1,31.4,0.0,0.32,0.39,7557,3298,3854,9938.0,14.9,560814.7,1797.7,86.98,738.7,10124.7,10528.0
2025-05-23,4,0,5,143,even_sem_classes,0,29.4,35.3,0.0,0.0,0.61,7557,3298,3854,10715.4,23.3,640910.6,1835.2,85.34,972.0,10528.0,8083.4
2025-05-24,5,1,5,144,even_sem_classes,0,27.7,34.7,0.0,0.27,0.01,3875,3060,410,8430.2,0.3,478341.0,932.3,59.24,775.2,8083.4,7981.5
2025-05-25,6,1,5,145,even_sem_classes,0,29.7,37.2,0.0,0.08,0.9,3875,3060,410,8858.5,27.6,457519.4,935.7,60.61,913.7,7981.5,9939.3
2025-05-26,0,0,5,146,even_sem_classes,0,28.2,33.8,0.0,0.14,0.17,7557,3298,3854,10302.5,6.5,648830.6,1816.7,86.69,869.9,9939.3,10719.3
2025-05-27,1,0,5,147,even_sem_classes,0,29.9,36.1,0.0,0.16,0.45,7557,3298,3854,10943.5,17.2,662143.2,1811.8,89.02,855.4,10719.3,10432.2
2025-05-28,2,0,5,148,even_sem_classes,0,27.5,34.6,0.0,0.19,0.22,7557,3298,3854,10385.9,8.4,643686.2,1811.4,87.14,833.5,10432.2,10426.9
2025-05-29,3,0,5,149,even_sem_classes,0,27.9,33.9,0.0,0.18,0.41,7557,3298,3854,10501.5,15.6,611132.7,1775.1,83.58,840.8,10426.9,10271.1
2025-05-30,4,0,5,150,even_sem_classes,0,30.1,37.2,0,0.0,0.8,7557,3298,3854,10311.2,30.5,587355.7,1816.0,84.48,972.0,10271.1,7908.7
2025-05-31,5,1,5,151,even_sem_classes,0,29.6,38.5,0.0,0.0,1.16,3875,3060,410,8322.4,35.6,455259.6,933.6,59.77,972.0,7908.7,5143.6
2025-06-01,6,1,6,152,summer_break,0,30.0,37.2,0.0,0.22,0.65,880,510,123,6090.4,16.0,90631.4,226.8,11.25,811.6,5143.6,4602.3
2025-06-02,0,0,6,153,summer_break,0,28.7,34.7,0.0,0.0,0.03,880,510,123,6138.3,0.7,82413.9,213.6,12.1,972.0,4602.3,5262.3
2025-06-03,1,0,6,154,summer_break,0,32.4,40.3,5.7,0.27,0.82,880,510,123,6962.3,20.2,112371.5,191.9,11.13,775.2,5262.3,4703.1
2025-06-04,2,0,6,155,summer_break,0,28.3,35.4,0,0.25,1.15,880,510,123,6026.1,28.3,92717.2,185.7,10.3,789.8,4703.1,4651.3
2025-06-05,3,0,6,156,summer_break,0,28.7,35.4,0.0,0.2,0,880,510,123,6167.4,0.0,84572.2,211.0,10.8,826.2,4651.3,4893.8
2025-06-06,4,0,6,157,summer_break,0,28.8,34.9,0.0,0.04,0.51,880,510,123,6579.4,12.5,91625.9,225.9,10.49,942.8,4893.8,5177.9
2025-06-07,5,1,6,158,summer_break,0,30.6,37.1,1.0,0.03,0.94,880,510,123,6902.7,23.1,95282.0,232.1,8.96,950.1,5177.9,5151.1
2025-06-08,6,1,6,159,summer_break,0,30.1,37.2,0.0,0.19,0.66,880,510,123,6738.7,16.2,90887.4,210.2,9.78,833.5,5151.1,4776.5
2025-06-09,0,0,6,160,summer_break,0,29.2,34.2,0.0,0.16,0,880,510,123,6296.9,0.0,83521.2,206.2,8.03,855.4,4776.5,4864.4
2025-06-10,1,0,6,161,summer_break,0,28.9,36.2,0.0,0.26,0,880,510,123,6403.7,0.0,88966.0,216.7,10.77,782.5,4864.4,5206.0
2025-06-11,2,0,6,162,summer_break,0,30.0,34.7,0.0,0.22,0.54,880,510,123,6875.4,13.3,78257.4,210.4,10.39,811.6,5206.0,5051.5
2025-06-12,3,0,6,163,summer_break,0,31.5,38.4,0.0,0.24,0.72,880,510,123,6543.2,17.7,91754.0,216.4,8.69,797.0,5051.5,5103.3
2025-06-13,4,0,6,164,summer_break,0,29.7,35.9,0.0,0.04,0.27,880,510,123,6825.1,6.6,95040.1,220.4,8.92,942.8,5103.3,4681.8
2025-06-14,5,1,6,165,summer_break,0,29.0,35.8,3.6,0.09,0.23,880,510,123,6115.7,5.7,82059.3,253.8,14.06,906.4,4681.8,5207.6
2025-06-15,6,1,6,166,summer_break,0,33.2,39.4,0.0,0.04,0.28,880,510,123,7019.9,6.9,105431.7,240.8,9.02,942.8,5207.6,5280.2
2025-06-16,0,0,6,167,summer_break,0,32.4,39.2,0.0,0.31,0.72,880,510,123,6824.4,17.7,119679.7,204.1,8.94,746.0,5280.2,5128.2
2025-06-17,1,0,6,168,summer_break,0,30.8,38.5,0.0,0.14,1.13,880,510,123,6645.6,27.8,83430.6,230.5,12.95,869.9,5128.2,4978.3
2025-06-18,2,0,6,169,summer_break,0,30.7,36.4,0.0,0.23,0.28,880,510,123,6509.9,6.9,89532.1,199.4,12.13,804.3,4978.3,4995.8
2025-06-19,3,0,6,170,summer_break,0,32.2,37.5,0.0,0.06,0.67,880,510,123,6628.7,16.5,118883.2,218.2,10.01,928.3,4995.8,4948.4
2025-06-20,4,0,6,171,summer_break,0,30.1,37.0,0.0,0.21,0.35,880,510,123,6530.0,8.6,85986.9,191.8,8.48,818.9,4948.4,4608.4
2025-06-21,5,1,6,172,summer_break,0,28.1,35.8,0.0,0.35,0.72,880,510,123,5848.7,17.7,96509.7,234.2,10.64,716.9,4608.4,5042.8
2025-06-22,6,1,6,173,summer_break,0,31.5,39.1,0.0,0.13,1.16,880,510,123,6704.3,28.5,85902.1,213.4,10.53,877.2,5042.8,5296.5
2025-06-23,0,0,6,174,summer_break,0,32.5,38.2,0.0,0.0,0.42,880,510,123,7145.8,10.3,119651.6,190.1,10.95,972.0,5296.5,4930.5
2025-06-24,1,0,6,175,summer_break,0,29.1,35.3,0.0,0.08,0.25,880,510,123,6497.1,6.1,91212.3,219.8,9.55,913.7,4930.5,5228.4
2025-06-25,2,0,6,176,summer_break,0,30.2,37.8,0.0,0.17,0.68,880,510,123,6934.1,16.7,87597.4,202.1,8.28,848.1,5228.4,5447.0
2025-06-26,3,0,6,177,summer_break,0,31.6,37.2,10.5,0.61,1.01,880,510,123,6816.6,24.8,84177.4,212.4,10.15,527.3,5447.0,4781.3
2025-06-27,4,0,6,178,summer_break,0,30.3,36.4,0.0,0.03,0.38,880,510,123,6288.9,9.3,83356.8,213.1,9.68,950.1,4781.3,5228.6
2025-06-28,5,1,6,179,summer_break,0,31.7,36.1,0.0,0.21,0.72,880,510,123,6911.0,17.7,91839.3,213.6,9.7,818.9,5228.6,5558.2
2025-06-29,6,1,6,180,summer_break,0,32.2,39.1,0.0,0.0,0.53,880,510,123,7464.5,13.0,120813.1,197.0,10.37,972.0,5558.2,5322.0
2025-06-30,0,0,6,181,summer_break,0,30.7,36.9,0.0,0.23,0.35,880,510,123,6898.0,8.6,85099.7,215.7,8.27,804.3,5322.0,4867.2
2025-07-01,1,0,7,182,summer_break,0,30.5,37.3,0.0,0.0,0.36,880,510,123,6454.0,8.9,91166.7,212.9,11.09,972.0,4867.2,5388.6
2025-07-02,2,0,7,183,summer_break,0,32.3,38.2,0.0,0.09,1.02,880,510,123,7166.8,25.1,115133.6,214.2,11.81,906.4,5388.6,5410.8
2025-07-03,3,0,7,184,summer_break,0,33.0,40.3,7.9,0.45,0.73,880,510,123,6853.7,17.9,121126.4,216.9,8.37,644.0,5410.8,5338.0
2025-07-04,4,0,7,185,summer_break,0,32.8,39.0,0.0,0.14,0.94,880,510,123,6941.3,23.1,119232.3,224.7,8.9,869.9,5338.0,5358.9
2025-07-05,5,1,7,186,summer_break,0,30.4,36.3,4.9,0.38,0.06,880,510,123,6898.5,1.5,87799.9,218.0,10.79,695.0,5358.9,5478.7
2025-07-06,6,1,7,187,summer_break,0,33.3,40.4,5.1,0.2,0.36,880,510,123,7175.8,8.9,120085.9,203.3,11.88,826.2,5478.7,5370.3
2025-07-07,0,0,7,188,summer_break,0,32.3,39.6,7.1,0.38,0.4,880,510,123,6853.1,9.8,112268.1,218.7,8.86,695.0,5370.3,5070.6
2025-07-08,1,0,7,189,summer_break,0,30.6,36.9,0.0,0.02,0,880,510,123,6739.4,0.0,85234.7,225.3,9.94,957.4,5070.6,5145.0
2025-07-09,2,0,7,190,summer_break,0,31.4,38.9,0.0,0.02,0.4,880,510,123,6894.9,9.8,82836.9,212.6,10.58,957.4,5145.0,5355.1
2025-07-10,3,0,7,191,summer_break,0,31.8,38.3,2.3,0.32,0.94,880,510,123,6921.5,23.1,93563.7,207.4,10.44,738.7,5355.1,5252.4
2025-07-11,4,0,7,192,summer_break,0,34.0,40.4,0.0,0.09,0.59,880,510,123,6877.3,14.5,116236.9,226.8,13.32,906.4,5252.4,5106.1
2025-07-12,5,1,7,193,summer_break,0,31.7,38.5,0.0,0.07,0.77,880,510,123,6718.8,18.9,86117.6,217.2,12.56,921.0,5106.1,5106.7
2025-07-13,6,1,7,194,summer_break,0,33.5,40.4,7.0,0.32,0.1,880,510,123,6605.1,2.5,117773.5,226.5,10.06,738.7,5106.7,5151.5
2025-07-14,0,0,7,195,summer_break,0,30.9,37.3,0.0,0.0,0.38,880,510,123,6935.3,9.3,82498.0,194.0,11.59,972.0,5151.5,5400.4
2025-07-15,1,0,7,196,summer_break,0,34.2,40.0,0.0,0.1,0.0,880,510,123,7167.3,0.0,126838.7,237.8,9.58,899.1,5400.4,5141.8
2025-07-16,2,0,7,197,summer_break,0,33.7,39.6,0.0,0.0,0,880,510,123,6874.0,0.0,106457.5,200.6,10.27,972.0,5141.8,5435.5
2025-07-17,3,0,7,198,summer_break,0,34.7,41.9,0.0,0.25,0.39,880,510,123,7072.5,9.6,121139.9,236.4,12.6,789.8,5435.5,5334.3
2025-07-18,4,0,7,199,summer_break,0,32.9,40.3,0.0,0.21,0.65,880,510,123,6924.5,16.0,121144.4,209.7,8.49,818.9,5334.3,5399.2
